city_id,agent_normalized,agent_display,matched,phone,website,address,source,confidence_note
mumbai,dream spaces,Dream Spaces,0,,,,,"GOOGLE_MAPS_API_KEY not set, lookup skipped"
mumbai,dubai real estate house 53,Dubai Real Estate House 53,0,,,,,"GOOGLE_MAPS_API_KEY not set, lookup skipped"
mumbai,durga realtors,Durga Realtors,0,,,,,"GOOGLE_MAPS_API_KEY not set, lookup skipped"
mumbai,dynamix group,Dynamix Group,0,,,,,"GOOGLE_MAPS_API_KEY not set, lookup skipped"
mumbai,earnest property,Earnest Property,0,,,,,"GOOGLE_MAPS_API_KEY not set, lookup skipped"
mumbai,eiffel realty,Eiffel Realty,0,,,,,"GOOGLE_MAPS_API_KEY not set, lookup skipped"
mumbai,ek om real estate & property consultants,EK OM Real Estate & Property Consultants,0,,,,,"GOOGLE_MAPS_API_KEY not set, lookup skipped"
mumbai,empire world,Empire World,0,,,,,"GOOGLE_MAPS_API_KEY not set, lookup skipped"
mumbai,esspee wintrade consultants pvt. ltd.,Esspee Wintrade Consultants Pvt. Ltd.,0,,,,,"GOOGLE_MAPS_API_KEY not set, lookup skipped"
mumbai,excel realty,Excel Realty,0,,,,,"GOOGLE_MAPS_API_KEY not set, lookup skipped"
mumbai,extra realty,Extra Realty,0,,,,,"GOOGLE_MAPS_API_KEY not set, lookup skipped"
mumbai,fair deal estate consultancy,Fair Deal Estate Consultancy,0,,,,,"GOOGLE_MAPS_API_KEY not set, lookup skipped"
mumbai,fantasy homes,Fantasy Homes,0,,,,,"GOOGLE_MAPS_API_KEY not set, lookup skipped"
mumbai,flats & offices,Flats & Offices,0,,,,,"GOOGLE_MAPS_API_KEY not set, lookup skipped"
mumbai,fortune realty,Fortune Realty,0,,,,,"GOOGLE_MAPS_API_KEY not set, lookup skipped"
mumbai,four walls real estate consultant,Four Walls Real Estate Consultant,0,,,,,"GOOGLE_MAPS_API_KEY not set, lookup skipped"
mumbai,future enterprises,Future Enterprises,0,,,,,"GOOGLE_MAPS_API_KEY not set, lookup skipped"
mumbai,galaxy estate consultancy,Galaxy Estate Consultancy,0,,,,,"GOOGLE_MAPS_API_KEY not set, lookup skipped"
mumbai,galaxy realtors,Galaxy Realtors,0,,,,,"GOOGLE_MAPS_API_KEY not set, lookup skipped"
mumbai,gayatri real estate advisory,Gayatri Real Estate Advisory,0,,,,,"GOOGLE_MAPS_API_KEY not set, lookup skipped"
mumbai,gem homes advisory and realtors,Gem Homes Advisory And Realtors,0,,,,,"GOOGLE_MAPS_API_KEY not set, lookup skipped"
mumbai,genuine brothers,Genuine Brothers,0,,,,,"GOOGLE_MAPS_API_KEY not set, lookup skipped"
mumbai,ghag realty,Ghag Realty,0,,,,,"GOOGLE_MAPS_API_KEY not set, lookup skipped"
mumbai,ghar apna,Ghar Apna,0,,,,,"GOOGLE_MAPS_API_KEY not set, lookup skipped"
mumbai,gharkul property,Gharkul Property,0,,,,,"GOOGLE_MAPS_API_KEY not set, lookup skipped"
mumbai,ghrihum real estate,Ghrihum Real Estate,0,,,,,"GOOGLE_MAPS_API_KEY not set, lookup skipped"
mumbai,global real estate consultant,Global Real Estate Consultant,0,,,,,"GOOGLE_MAPS_API_KEY not set, lookup skipped"
mumbai,godfrey gracias,Godfrey Gracias,0,,,,,"GOOGLE_MAPS_API_KEY not set, lookup skipped"
mumbai,godspeed realties,Godspeed Realties,0,,,,,"GOOGLE_MAPS_API_KEY not set, lookup skipped"
mumbai,goldbrick property,GoldBrick Property,0,,,,,"GOOGLE_MAPS_API_KEY not set, lookup skipped"
mumbai,golden keys,Golden Keys,0,,,,,"GOOGLE_MAPS_API_KEY not set, lookup skipped"
mumbai,golden sapphire,Golden Sapphire,0,,,,,"GOOGLE_MAPS_API_KEY not set, lookup skipped"
mumbai,green home property,Green Home Property,0,,,,,"GOOGLE_MAPS_API_KEY not set, lookup skipped"
mumbai,group satellite and rockford group,Group Satellite And Rockford Group,0,,,,,"GOOGLE_MAPS_API_KEY not set, lookup skipped"
mumbai,gyan singh,Gyan Singh,0,,,,,"GOOGLE_MAPS_API_KEY not set, lookup skipped"
mumbai,harwani estate consultants,Harwani Estate Consultants,0,,,,,"GOOGLE_MAPS_API_KEY not set, lookup skipped"
mumbai,highlight property,Highlight Property,0,,,,,"GOOGLE_MAPS_API_KEY not set, lookup skipped"
mumbai,highrise estates,Highrise Estates,0,,,,,"GOOGLE_MAPS_API_KEY not set, lookup skipped"
mumbai,hitesh estate consultancy,Hitesh Estate Consultancy,0,,,,,"GOOGLE_MAPS_API_KEY not set, lookup skipped"
mumbai,homeland consultants,Homeland Consultants,0,,,,,"GOOGLE_MAPS_API_KEY not set, lookup skipped"
mumbai,homes 4 all,Homes 4 All,0,,,,,"GOOGLE_MAPS_API_KEY not set, lookup skipped"
mumbai,homesphere realtors,Homesphere Realtors,0,,,,,"GOOGLE_MAPS_API_KEY not set, lookup skipped"
mumbai,house hunt residential & commercial,House Hunt Residential & Commercial,0,,,,,"GOOGLE_MAPS_API_KEY not set, lookup skipped"
mumbai,housewise.in,Housewise.In,0,,,,,"GOOGLE_MAPS_API_KEY not set, lookup skipped"
mumbai,husain s,Husain S,0,,,,,"GOOGLE_MAPS_API_KEY not set, lookup skipped"
mumbai,i stay housing private limited,I STAY HOUSING PRIVATE LIMITED,0,,,,,"GOOGLE_MAPS_API_KEY not set, lookup skipped"
mumbai,ic estate consultancy,IC Estate Consultancy,0,,,,,"GOOGLE_MAPS_API_KEY not set, lookup skipped"
mumbai,ic real estate,IC Real Estate,0,,,,,"GOOGLE_MAPS_API_KEY not set, lookup skipped"
mumbai,infinite real estate consultants,Infinite Real Estate Consultants,0,,,,,"GOOGLE_MAPS_API_KEY not set, lookup skipped"
mumbai,infinity realtors,Infinity Realtors,0,,,,,"GOOGLE_MAPS_API_KEY not set, lookup skipped"
mumbai,inspire property venture,Inspire Property Venture,0,,,,,"GOOGLE_MAPS_API_KEY not set, lookup skipped"
mumbai,ishwar properties,Ishwar Properties,0,,,,,"GOOGLE_MAPS_API_KEY not set, lookup skipped"
mumbai,j b realty,J B Realty,0,,,,,"GOOGLE_MAPS_API_KEY not set, lookup skipped"
mumbai,jai ambe real estate consultants,Jai Ambe Real Estate Consultants,0,,,,,"GOOGLE_MAPS_API_KEY not set, lookup skipped"
mumbai,jaiswal real estate consultant,Jaiswal Real Estate Consultant,0,,,,,"GOOGLE_MAPS_API_KEY not set, lookup skipped"
mumbai,jassi grover,Jassi Grover,0,,,,,"GOOGLE_MAPS_API_KEY not set, lookup skipped"
mumbai,jatin,Jatin,0,,,,,"GOOGLE_MAPS_API_KEY not set, lookup skipped"
mumbai,jawala homes pvt. ltd.,Jawala Homes Pvt. Ltd.,0,,,,,"GOOGLE_MAPS_API_KEY not set, lookup skipped"
mumbai,jayaram mogaveera mogaveera,JAYARAM MOGAVEERA Mogaveera,0,,,,,"GOOGLE_MAPS_API_KEY not set, lookup skipped"
mumbai,jayashree realtors,Jayashree Realtors,0,,,,,"GOOGLE_MAPS_API_KEY not set, lookup skipped"
mumbai,jayson real estate,Jayson Real Estate,0,,,,,"GOOGLE_MAPS_API_KEY not set, lookup skipped"
mumbai,jinay estate consultancy,Jinay Estate Consultancy,0,,,,,"GOOGLE_MAPS_API_KEY not set, lookup skipped"
mumbai,jmd consultants,JMD Consultants,0,,,,,"GOOGLE_MAPS_API_KEY not set, lookup skipped"
mumbai,juhi associates,Juhi Associates,0,,,,,"GOOGLE_MAPS_API_KEY not set, lookup skipped"
mumbai,kaash capital,Kaash Capital,0,,,,,"GOOGLE_MAPS_API_KEY not set, lookup skipped"
mumbai,kailash sawant,Kailash Sawant,0,,,,,"GOOGLE_MAPS_API_KEY not set, lookup skipped"
mumbai,kalpataru estate,Kalpataru Estate,0,,,,,"GOOGLE_MAPS_API_KEY not set, lookup skipped"
mumbai,kalpataru limited,Kalpataru Limited,0,,,,,"GOOGLE_MAPS_API_KEY not set, lookup skipped"
mumbai,kamalnath achari kamalnathachary,Kamalnath Achari Kamalnathachary,0,,,,,"GOOGLE_MAPS_API_KEY not set, lookup skipped"
mumbai,kasaa space realty,Kasaa Space Realty,0,,,,,"GOOGLE_MAPS_API_KEY not set, lookup skipped"
mumbai,kenia estate,Kenia Estate,0,,,,,"GOOGLE_MAPS_API_KEY not set, lookup skipped"
mumbai,kritika real estate agency,Kritika Real Estate Agency,0,,,,,"GOOGLE_MAPS_API_KEY not set, lookup skipped"
mumbai,krshna associate,Krshna Associate,0,,,,,"GOOGLE_MAPS_API_KEY not set, lookup skipped"
mumbai,kumar housing,Kumar Housing,0,,,,,"GOOGLE_MAPS_API_KEY not set, lookup skipped"
mumbai,laer realty,LAER Realty,0,,,,,"GOOGLE_MAPS_API_KEY not set, lookup skipped"
mumbai,landmark estates,Landmark Estates,0,,,,,"GOOGLE_MAPS_API_KEY not set, lookup skipped"
mumbai,laxmi properties,Laxmi Properties,0,,,,,"GOOGLE_MAPS_API_KEY not set, lookup skipped"
mumbai,lifescape realty pvt. ltd.,Lifescape Realty Pvt. Ltd.,0,,,,,"GOOGLE_MAPS_API_KEY not set, lookup skipped"
mumbai,lifestyle property consultants,Lifestyle Property Consultants,0,,,,,"GOOGLE_MAPS_API_KEY not set, lookup skipped"
mumbai,link square,Link Square,0,,,,,"GOOGLE_MAPS_API_KEY not set, lookup skipped"
mumbai,living ideas,Living Ideas,0,,,,,"GOOGLE_MAPS_API_KEY not set, lookup skipped"
mumbai,lookin realty,Lookin Realty,0,,,,,"GOOGLE_MAPS_API_KEY not set, lookup skipped"
mumbai,lotus realtors,Lotus Realtors,0,,,,,"GOOGLE_MAPS_API_KEY not set, lookup skipped"
mumbai,lucky homes real estate,Lucky Homes Real Estate,0,,,,,"GOOGLE_MAPS_API_KEY not set, lookup skipped"
mumbai,lucky real estate,Lucky Real Estate,0,,,,,"GOOGLE_MAPS_API_KEY not set, lookup skipped"
mumbai,m m realty,M M Realty,0,,,,,"GOOGLE_MAPS_API_KEY not set, lookup skipped"
mumbai,m s real estate,M S Real Estate,0,,,,,"GOOGLE_MAPS_API_KEY not set, lookup skipped"
mumbai,madsun realty,Madsun Realty,0,,,,,"GOOGLE_MAPS_API_KEY not set, lookup skipped"
mumbai,magic gates,Magic Gates,0,,,,,"GOOGLE_MAPS_API_KEY not set, lookup skipped"
mumbai,magic home,Magic Home,0,,,,,"GOOGLE_MAPS_API_KEY not set, lookup skipped"
mumbai,mahalaxmi property dealers,Mahalaxmi Property Dealers,0,,,,,"GOOGLE_MAPS_API_KEY not set, lookup skipped"
mumbai,mahindra lifespace developers ltd.,Mahindra Lifespace Developers Ltd.,0,,,,,"GOOGLE_MAPS_API_KEY not set, lookup skipped"
mumbai,mamtani real estate agency,Mamtani Real Estate Agency,0,,,,,"GOOGLE_MAPS_API_KEY not set, lookup skipped"
mumbai,manan realtec pvt. ltd.,Manan Realtec Pvt. Ltd.,0,,,,,"GOOGLE_MAPS_API_KEY not set, lookup skipped"
mumbai,manasvi properties,Manasvi Properties,0,,,,,"GOOGLE_MAPS_API_KEY not set, lookup skipped"
mumbai,mannat homes property,Mannat Homes Property,0,,,,,"GOOGLE_MAPS_API_KEY not set, lookup skipped"
mumbai,marvelous propety & services pvt ltd.,Marvelous Propety & Services Pvt Ltd.,0,,,,,"GOOGLE_MAPS_API_KEY not set, lookup skipped"
mumbai,mas realty,Mas Realty,0,,,,,"GOOGLE_MAPS_API_KEY not set, lookup skipped"
mumbai,max realtors,Max Realtors,0,,,,,"GOOGLE_MAPS_API_KEY not set, lookup skipped"
mumbai,mba properties,MBA Properties,0,,,,,"GOOGLE_MAPS_API_KEY not set, lookup skipped"
mumbai,meena estate agency,Meena Estate Agency,0,,,,,"GOOGLE_MAPS_API_KEY not set, lookup skipped"
mumbai,mehta estate agent,Mehta Estate Agent,0,,,,,"GOOGLE_MAPS_API_KEY not set, lookup skipped"
mumbai,mehul bheda,Mehul Bheda,0,,,,,"GOOGLE_MAPS_API_KEY not set, lookup skipped"
mumbai,meraki habitats llp,Meraki Habitats LLP,0,,,,,"GOOGLE_MAPS_API_KEY not set, lookup skipped"
mumbai,metathrive realty,Metathrive Realty,0,,,,,"GOOGLE_MAPS_API_KEY not set, lookup skipped"
mumbai,metro properties,Metro Properties,0,,,,,"GOOGLE_MAPS_API_KEY not set, lookup skipped"
mumbai,mg realtors,MG Realtors,0,,,,,"GOOGLE_MAPS_API_KEY not set, lookup skipped"
mumbai,mishra properties,Mishra Properties,0,,,,,"GOOGLE_MAPS_API_KEY not set, lookup skipped"
mumbai,mnre,MNRE,0,,,,,"GOOGLE_MAPS_API_KEY not set, lookup skipped"
mumbai,mumbai realtors,Mumbai Realtors,0,,,,,"GOOGLE_MAPS_API_KEY not set, lookup skipped"
mumbai,mumbai realty,Mumbai Realty,0,,,,,"GOOGLE_MAPS_API_KEY not set, lookup skipped"
mumbai,mumbai skylines,Mumbai Skylines,0,,,,,"GOOGLE_MAPS_API_KEY not set, lookup skipped"
mumbai,my home estate agency,My Home Estate Agency,0,,,,,"GOOGLE_MAPS_API_KEY not set, lookup skipped"
mumbai,my home property consultants,My Home Property Consultants,0,,,,,"GOOGLE_MAPS_API_KEY not set, lookup skipped"
mumbai,my propertty managerr,My Propertty Managerr,0,,,,,"GOOGLE_MAPS_API_KEY not set, lookup skipped"
mumbai,my space realty,My Space Realty,0,,,,,"GOOGLE_MAPS_API_KEY not set, lookup skipped"
mumbai,nabi shaikh,Nabi Shaikh,0,,,,,"GOOGLE_MAPS_API_KEY not set, lookup skipped"
mumbai,naina properties,Naina Properties,0,,,,,"GOOGLE_MAPS_API_KEY not set, lookup skipped"
mumbai,namrata estate consultancy,Namrata Estate Consultancy,0,,,,,"GOOGLE_MAPS_API_KEY not set, lookup skipped"
mumbai,navigators realty,Navigators Realty,0,,,,,"GOOGLE_MAPS_API_KEY not set, lookup skipped"
mumbai,navkar estates,Navkar Estates,0,,,,,"GOOGLE_MAPS_API_KEY not set, lookup skipped"
mumbai,navodayan proptech pvt ltd (xpertarc),Navodayan Proptech Pvt Ltd (XpertARC),0,,,,,"GOOGLE_MAPS_API_KEY not set, lookup skipped"
mumbai,neelam consultant,Neelam Consultant,0,,,,,"GOOGLE_MAPS_API_KEY not set, lookup skipped"
mumbai,nestwise realtors,Nestwise Realtors,0,,,,,"GOOGLE_MAPS_API_KEY not set, lookup skipped"
mumbai,new haus consultants,New Haus Consultants,0,,,,,"GOOGLE_MAPS_API_KEY not set, lookup skipped"
mumbai,new haus estates pvt. ltd.,New Haus Estates Pvt. Ltd.,0,,,,,"GOOGLE_MAPS_API_KEY not set, lookup skipped"
mumbai,nirvana homes,Nirvana Homes,0,,,,,"GOOGLE_MAPS_API_KEY not set, lookup skipped"
mumbai,nitin property consultant,Nitin Property Consultant,0,,,,,"GOOGLE_MAPS_API_KEY not set, lookup skipped"
mumbai,northwhite real estate advisory,Northwhite Real Estate Advisory,0,,,,,"GOOGLE_MAPS_API_KEY not set, lookup skipped"
mumbai,olive address,Olive Address,0,,,,,"GOOGLE_MAPS_API_KEY not set, lookup skipped"
mumbai,om realty,Om Realty,0,,,,,"GOOGLE_MAPS_API_KEY not set, lookup skipped"
mumbai,om sai properties,Om Sai Properties,0,,,,,"GOOGLE_MAPS_API_KEY not set, lookup skipped"
mumbai,om sai real estate,Om Sai Real Estate,0,,,,,"GOOGLE_MAPS_API_KEY not set, lookup skipped"
mumbai,om siddhi properties,Om Siddhi Properties,0,,,,,"GOOGLE_MAPS_API_KEY not set, lookup skipped"
mumbai,om swastik estate,Om Swastik Estate,0,,,,,"GOOGLE_MAPS_API_KEY not set, lookup skipped"
mumbai,one roof realty llp,One Roof Realty LLP,0,,,,,"GOOGLE_MAPS_API_KEY not set, lookup skipped"
mumbai,pacific estates,Pacific Estates,0,,,,,"GOOGLE_MAPS_API_KEY not set, lookup skipped"
mumbai,pankaj dembla,Pankaj Dembla,0,,,,,"GOOGLE_MAPS_API_KEY not set, lookup skipped"
mumbai,panom developers,Panom Developers,0,,,,,"GOOGLE_MAPS_API_KEY not set, lookup skipped"
mumbai,parasrampuria estate agency,Parasrampuria Estate Agency,0,,,,,"GOOGLE_MAPS_API_KEY not set, lookup skipped"
mumbai,parin patel,Parin Patel,0,,,,,"GOOGLE_MAPS_API_KEY not set, lookup skipped"
mumbai,patel finance,Patel Finance,0,,,,,"GOOGLE_MAPS_API_KEY not set, lookup skipped"
mumbai,pavan properties,Pavan Properties,0,,,,,"GOOGLE_MAPS_API_KEY not set, lookup skipped"
mumbai,pawan dubey,Pawan Dubey,0,,,,,"GOOGLE_MAPS_API_KEY not set, lookup skipped"
mumbai,perks links and services private limited,Perks Links And Services Private Limited,0,,,,,"GOOGLE_MAPS_API_KEY not set, lookup skipped"
mumbai,persqrfoot realty,Persqrfoot Realty,0,,,,,"GOOGLE_MAPS_API_KEY not set, lookup skipped"
mumbai,pintu gupta,Pintu Gupta,0,,,,,"GOOGLE_MAPS_API_KEY not set, lookup skipped"
mumbai,plexus realtors,Plexus Realtors,0,,,,,"GOOGLE_MAPS_API_KEY not set, lookup skipped"
mumbai,pooja estate,Pooja Estate,0,,,,,"GOOGLE_MAPS_API_KEY not set, lookup skipped"
mumbai,popular enterprises,Popular Enterprises,0,,,,,"GOOGLE_MAPS_API_KEY not set, lookup skipped"
mumbai,prakash,Prakash,0,,,,,"GOOGLE_MAPS_API_KEY not set, lookup skipped"
mumbai,prashant agarwal,Prashant Agarwal,0,,,,,"GOOGLE_MAPS_API_KEY not set, lookup skipped"
mumbai,pratiksha gaikwad real estate agent,Pratiksha Gaikwad Real Estate Agent,0,,,,,"GOOGLE_MAPS_API_KEY not set, lookup skipped"
mumbai,pravin vaishnav realtors,Pravin Vaishnav Realtors,0,,,,,"GOOGLE_MAPS_API_KEY not set, lookup skipped"
mumbai,prem estate agency,Prem Estate Agency,0,,,,,"GOOGLE_MAPS_API_KEY not set, lookup skipped"
mumbai,prestige group,Prestige Group,0,,,,,"GOOGLE_MAPS_API_KEY not set, lookup skipped"
mumbai,priime property dealer,Priime Property Dealer,0,,,,,"GOOGLE_MAPS_API_KEY not set, lookup skipped"
mumbai,prime properties,Prime Properties,0,,,,,"GOOGLE_MAPS_API_KEY not set, lookup skipped"
mumbai,priya real estate consultant,Priya Real Estate Consultant,0,,,,,"GOOGLE_MAPS_API_KEY not set, lookup skipped"
mumbai,property dealer,Property Dealer,0,,,,,"GOOGLE_MAPS_API_KEY not set, lookup skipped"
mumbai,property essential,Property Essential,0,,,,,"GOOGLE_MAPS_API_KEY not set, lookup skipped"
mumbai,property expert,Property Expert,0,,,,,"GOOGLE_MAPS_API_KEY not set, lookup skipped"
mumbai,property fete services pvt. ltd.,Property Fete Services Pvt. Ltd.,0,,,,,"GOOGLE_MAPS_API_KEY not set, lookup skipped"
mumbai,property first,Property First,0,,,,,"GOOGLE_MAPS_API_KEY not set, lookup skipped"
mumbai,property lifestyle,Property Lifestyle,0,,,,,"GOOGLE_MAPS_API_KEY not set, lookup skipped"
mumbai,property pistol realty pvt. ltd.,Property Pistol Realty Pvt. Ltd.,0,,,,,"GOOGLE_MAPS_API_KEY not set, lookup skipped"
mumbai,property pro,Property Pro,0,,,,,"GOOGLE_MAPS_API_KEY not set, lookup skipped"
mumbai,property rangers,Property Rangers,0,,,,,"GOOGLE_MAPS_API_KEY not set, lookup skipped"
mumbai,property shark,Property Shark,0,,,,,"GOOGLE_MAPS_API_KEY not set, lookup skipped"
mumbai,propknight real estate &amp; investment solutions,Propknight Real Estate &Amp; Investment Solutions,0,,,,,"GOOGLE_MAPS_API_KEY not set, lookup skipped"
mumbai,pujari realty,Pujari Realty,0,,,,,"GOOGLE_MAPS_API_KEY not set, lookup skipped"
mumbai,r a property,R A Property,0,,,,,"GOOGLE_MAPS_API_KEY not set, lookup skipped"
mumbai,r d brothers,R D Brothers,0,,,,,"GOOGLE_MAPS_API_KEY not set, lookup skipped"
mumbai,r l realty,R L Realty,0,,,,,"GOOGLE_MAPS_API_KEY not set, lookup skipped"
mumbai,r. k. realtors,R. K. Realtors,0,,,,,"GOOGLE_MAPS_API_KEY not set, lookup skipped"
mumbai,raas realtors,RAAS Realtors,0,,,,,"GOOGLE_MAPS_API_KEY not set, lookup skipped"
mumbai,radhakrishna realty,Radhakrishna Realty,0,,,,,"GOOGLE_MAPS_API_KEY not set, lookup skipped"
mumbai,raj mishra,Raj Mishra,0,,,,,"GOOGLE_MAPS_API_KEY not set, lookup skipped"
mumbai,raj realty,Raj Realty,0,,,,,"GOOGLE_MAPS_API_KEY not set, lookup skipped"
mumbai,rajani property consultants,Rajani Property Consultants,0,,,,,"GOOGLE_MAPS_API_KEY not set, lookup skipped"
mumbai,rajesh real estate agency,Rajesh Real Estate Agency,0,,,,,"GOOGLE_MAPS_API_KEY not set, lookup skipped"
mumbai,raju achpilia,Raju Achpilia,0,,,,,"GOOGLE_MAPS_API_KEY not set, lookup skipped"
mumbai,ram real estate,Ram Real Estate,0,,,,,"GOOGLE_MAPS_API_KEY not set, lookup skipped"
mumbai,ranjit kumar,Ranjit Kumar,0,,,,,"GOOGLE_MAPS_API_KEY not set, lookup skipped"
mumbai,raymond realty,Raymond Realty,0,,,,,"GOOGLE_MAPS_API_KEY not set, lookup skipped"
mumbai,real assets advisors,Real Assets Advisors,0,,,,,"GOOGLE_MAPS_API_KEY not set, lookup skipped"
mumbai,real estate agents,Real Estate Agents,0,,,,,"GOOGLE_MAPS_API_KEY not set, lookup skipped"
mumbai,real property consultant,Real Property Consultant,0,,,,,"GOOGLE_MAPS_API_KEY not set, lookup skipped"
mumbai,realogic advisory services,Realogic Advisory Services,0,,,,,"GOOGLE_MAPS_API_KEY not set, lookup skipped"
mumbai,realty adwise,Realty Adwise,0,,,,,"GOOGLE_MAPS_API_KEY not set, lookup skipped"
mumbai,realty spaces,Realty Spaces,0,,,,,"GOOGLE_MAPS_API_KEY not set, lookup skipped"
mumbai,rent key,Rent Key,0,,,,,"GOOGLE_MAPS_API_KEY not set, lookup skipped"
mumbai,resicom capital advisors,Resicom Capital Advisors,0,,,,,"GOOGLE_MAPS_API_KEY not set, lookup skipped"
mumbai,riddhi housing,Riddhi Housing,0,,,,,"GOOGLE_MAPS_API_KEY not set, lookup skipped"
mumbai,riddhisiddhi property,Riddhisiddhi Property,0,,,,,"GOOGLE_MAPS_API_KEY not set, lookup skipped"
mumbai,right assets property,Right Assets Property,0,,,,,"GOOGLE_MAPS_API_KEY not set, lookup skipped"
mumbai,right house properties,Right House Properties,0,,,,,"GOOGLE_MAPS_API_KEY not set, lookup skipped"
mumbai,rohit,Rohit,0,,,,,"GOOGLE_MAPS_API_KEY not set, lookup skipped"
mumbai,ronak estate consultant,Ronak Estate Consultant,0,,,,,"GOOGLE_MAPS_API_KEY not set, lookup skipped"
mumbai,royal properties,Royal Properties,0,,,,,"GOOGLE_MAPS_API_KEY not set, lookup skipped"
mumbai,royal roof real estate consultants,Royal Roof Real Estate Consultants,0,,,,,"GOOGLE_MAPS_API_KEY not set, lookup skipped"
mumbai,rubaru global real estate private limited,Rubaru Global Real Estate Private Limited,0,,,,,"GOOGLE_MAPS_API_KEY not set, lookup skipped"
mumbai,ruchika shelters,Ruchika Shelters,0,,,,,"GOOGLE_MAPS_API_KEY not set, lookup skipped"
mumbai,rudra properties,Rudra Properties,0,,,,,"GOOGLE_MAPS_API_KEY not set, lookup skipped"
mumbai,runwal enterprises,Runwal Enterprises,0,,,,,"GOOGLE_MAPS_API_KEY not set, lookup skipped"
mumbai,ruparel realty,Ruparel Realty,0,,,,,"GOOGLE_MAPS_API_KEY not set, lookup skipped"
mumbai,rupiyaa realty,Rupiyaa Realty,0,,,,,"GOOGLE_MAPS_API_KEY not set, lookup skipped"
mumbai,ruvin dsouza,Ruvin Dsouza,0,,,,,"GOOGLE_MAPS_API_KEY not set, lookup skipped"
mumbai,s k estate agency,S K Estate Agency,0,,,,,"GOOGLE_MAPS_API_KEY not set, lookup skipped"
mumbai,s k realtors,S K Realtors,0,,,,,"GOOGLE_MAPS_API_KEY not set, lookup skipped"
mumbai,s k realty,S K Realty,0,,,,,"GOOGLE_MAPS_API_KEY not set, lookup skipped"
mumbai,s r k properties,S R K Properties,0,,,,,"GOOGLE_MAPS_API_KEY not set, lookup skipped"
mumbai,sachin,Sachin,0,,,,,"GOOGLE_MAPS_API_KEY not set, lookup skipped"
mumbai,sadguru estate consultants,Sadguru Estate Consultants,0,,,,,"GOOGLE_MAPS_API_KEY not set, lookup skipped"
mumbai,sagar shah,Sagar Shah,0,,,,,"GOOGLE_MAPS_API_KEY not set, lookup skipped"
mumbai,sahil consultancy real estate,Sahil Consultancy Real Estate,0,,,,,"GOOGLE_MAPS_API_KEY not set, lookup skipped"
mumbai,sai shraddha estate agency,Sai Shraddha Estate Agency,0,,,,,"GOOGLE_MAPS_API_KEY not set, lookup skipped"
mumbai,sai sidhi realty,Sai Sidhi Realty,0,,,,,"GOOGLE_MAPS_API_KEY not set, lookup skipped"
mumbai,sai sprash real estate agency,Sai Sprash Real Estate Agency,0,,,,,"GOOGLE_MAPS_API_KEY not set, lookup skipped"
mumbai,sainath estate,Sainath Estate,0,,,,,"GOOGLE_MAPS_API_KEY not set, lookup skipped"
mumbai,sairaj real estate,Sairaj Real Estate,0,,,,,"GOOGLE_MAPS_API_KEY not set, lookup skipped"
mumbai,saksham properties solutions,Saksham Properties Solutions,0,,,,,"GOOGLE_MAPS_API_KEY not set, lookup skipped"
mumbai,salasar realtors,SALASAR REALTORS,0,,,,,"GOOGLE_MAPS_API_KEY not set, lookup skipped"
mumbai,sales team,Sales Team,0,,,,,"GOOGLE_MAPS_API_KEY not set, lookup skipped"
mumbai,sameer,Sameer,0,,,,,"GOOGLE_MAPS_API_KEY not set, lookup skipped"
mumbai,sameer singh,Sameer Singh,0,,,,,"GOOGLE_MAPS_API_KEY not set, lookup skipped"
mumbai,sammaan capital,Sammaan Capital,0,,,,,"GOOGLE_MAPS_API_KEY not set, lookup skipped"
mumbai,sanjay sethi,SANJAY SETHI,0,,,,,"GOOGLE_MAPS_API_KEY not set, lookup skipped"
mumbai,sanjivv kumarr beri,Sanjivv Kumarr Beri,0,,,,,"GOOGLE_MAPS_API_KEY not set, lookup skipped"
mumbai,sankalp siddhi properties,Sankalp Siddhi Properties,0,,,,,"GOOGLE_MAPS_API_KEY not set, lookup skipped"
mumbai,santosh,Santosh,0,,,,,"GOOGLE_MAPS_API_KEY not set, lookup skipped"
mumbai,sarwar alam,Sarwar Alam,0,,,,,"GOOGLE_MAPS_API_KEY not set, lookup skipped"
mumbai,satellite developers pvt. ltd,Satellite Developers Pvt. Ltd,0,,,,,"GOOGLE_MAPS_API_KEY not set, lookup skipped"
mumbai,shah consultancy,Shah Consultancy,0,,,,,"GOOGLE_MAPS_API_KEY not set, lookup skipped"
mumbai,shah group,Shah Group,0,,,,,"GOOGLE_MAPS_API_KEY not set, lookup skipped"
mumbai,shah realtors,Shah Realtors,0,,,,,"GOOGLE_MAPS_API_KEY not set, lookup skipped"
mumbai,shanti estate agency,Shanti Estate Agency,0,,,,,"GOOGLE_MAPS_API_KEY not set, lookup skipped"
mumbai,sharmaji,Sharmaji,0,,,,,"GOOGLE_MAPS_API_KEY not set, lookup skipped"
mumbai,sharon co realty,Sharon Co Realty,0,,,,,"GOOGLE_MAPS_API_KEY not set, lookup skipped"
mumbai,shashank realties,Shashank Realties,0,,,,,"GOOGLE_MAPS_API_KEY not set, lookup skipped"
mumbai,shiv estate agency,Shiv Estate Agency,0,,,,,"GOOGLE_MAPS_API_KEY not set, lookup skipped"
mumbai,shivaji kalekar,Shivaji Kalekar,0,,,,,"GOOGLE_MAPS_API_KEY not set, lookup skipped"
